"id";"cycles";"model";"country";"failure_cause";"failure_cause_group";"assembly_date";"failure_date";"year";"month"
"91cfd2290f2b601d85a5de8d50fde97e";257,68;"A";"BRA";42211706;512;"2010-01-14";"2010-06-17";"2010";"01"
"236bc217ac5c8e9b4068d8d31deeba20";251,664;"A";"BRA";0;177;"2010-01-14";"2010-05-24";"2010";"01"
"f22d3bc85acd3d0e1e59b33ec0f6e7d3";243,488;"B";"BRA";42210894;514;"2010-01-15";"2010-06-21";"2010";"01"
"f22d3bc85acd3d0e1e59b33ec0f6e7d3";243,488;"B";"BRA";41933480;818;"2010-01-15";"2010-06-21";"2010";"01"
"f22d3bc85acd3d0e1e59b33ec0f6e7d3";243,488;"B";"BRA";0;177;"2010-01-15";"2010-06-21";"2010";"01"
"d2b9d7150a1f6693817d82d4ca9b701d";443,976;"B";"BRA";42210892;514;"2010-01-15";"2010-06-17";"2010";"01"
"d2b9d7150a1f6693817d82d4ca9b701d";443,976;"B";"BRA";41933480;818;"2010-01-15";"2010-06-17";"2010";"01"
"c1172109873151ab1bcf2dccafc5ab20";72,728;"B";"BRA";42210892;514;"2010-01-15";"2010-06-15";"2010";"01"
"c1172109873151ab1bcf2dccafc5ab20";72,728;"B";"BRA";41933480;818;"2010-01-15";"2010-06-15";"2010";"01"
"6ecda6849eb84c553fb646f987f6f7db";237,288;"B";"BRA";42210892;514;"2010-01-15";"2010-06-21";"2010";"01"
"6ecda6849eb84c553fb646f987f6f7db";237,288;"B";"BRA";0;177;"2010-01-15";"2010-06-21";"2010";"01"
"45926d8d2f5a27778537c7b43c90d55e";204,36;"B";"BRA";42210892;514;"2010-01-15";"2010-06-16";"2010";"01"
"2466cc1f4e5446effb7a9250de957141";399,008;"B";"BRA";42210892;514;"2010-01-15";"2010-06-21";"2010";"01"
"2466cc1f4e5446effb7a9250de957141";399,008;"B";"BRA";0;177;"2010-01-15";"2010-06-21";"2010";"01"
"4ca0a6602fd0c02b6f674558d0ea14c9";87,632;"B";"BRA";42210892;514;"2010-01-15";"2010-06-15";"2010";"01"
"56a11c9c1b2dab7207b3c39c64726852";93,592;"B";"BRA";42210892;514;"2010-01-15";"2010-06-10";"2010";"01"
"8924498f15ac5d53fbbbcdb77ae21156";257,024;"A";"BRA";0;999;"2010-01-15";"2010-05-28";"2010";"01"
"0c719b7979f83410809f05c823bb57da";372,8;"A";"BRA";41049168;413;"2010-01-15";"2010-06-18";"2010";"01"
"0c719b7979f83410809f05c823bb57da";309,88;"A";"BRA";0;177;"2010-01-15";"2010-05-27";"2010";"01"
"060627e2a4fb975460e4fd6ce73dbdcc";757,856;"A";"BRA";41530616;512;"2010-01-15";"2010-06-17";"2010";"01"
"9afd3f5fe4314e32e73420e98d524c2a";249,648;"A";"BRA";0;999;"2010-01-15";"2010-05-28";"2010";"01"
"edfc48bb1aa2d1b8f269109a777a6aaa";242,72;"A";"BRA";0;999;"2010-01-15";"2010-05-27";"2010";"01"
"3e70ec9c51dae6556b4a6ece1584cb02";244,16;"A";"BRA";0;999;"2010-01-15";"2010-05-12";"2010";"01"
"d3562e5702f24fd7fa9d4b6fc7c23bf9";235,864;"A";"BRA";0;177;"2010-01-15";"2010-05-24";"2010";"01"
"672c3cc9bd41c5b2517b665dfe78605b";237,152;"A";"BRA";0;177;"2010-01-15";"2010-06-02";"2010";"01"
"0a2d9c8012ba55729629c110f328a588";65,44;"A";"BRA";0;999;"2010-01-15";"2010-06-01";"2010";"01"
"e5588a12ceb8c832a6264602f3ae5e38";290,064;"A";"BRA";6324322;234;"2010-01-15";"2010-06-02";"2010";"01"
"eace2777a9b4791151b40fb7da8fea3e";86,64;"A";"BRA";0;999;"2010-01-15";"2010-05-25";"2010";"01"
"63d805e901893ec4293f6564509b30be";478,592;"A";"BRA";0;177;"2010-01-15";"2010-06-16";"2010";"01"
"63d805e901893ec4293f6564509b30be";478,592;"A";"BRA";40887888;873;"2010-01-15";"2010-06-16";"2010";"01"
"5911bd5ff7f0828395b3736e99d5733d";245,696;"A";"BRA";0;999;"2010-01-15";"2010-06-04";"2010";"01"
"37eea4f015291efbd2b3297ad454c59d";112;"A";"PER";42651300;593;"2010-01-15";"2010-05-27";"2010";"01"
"676a4fb723ba2ab546cd65d4b60e1840";1,296;"A";"PER";0;171;"2010-01-15";"2010-05-20";"2010";"01"
"cabf0b09776f0b9b0b858c34dccf159e";62,92;"B";"BRA";0;999;"2010-01-18";"2010-06-02";"2010";"01"
"176729e9d5605e9632552e2f1700d6fa";243,28;"B";"BRA";0;177;"2010-01-18";"2010-06-04";"2010";"01"
"176729e9d5605e9632552e2f1700d6fa";243,28;"B";"BRA";42210892;514;"2010-01-18";"2010-06-04";"2010";"01"
"176729e9d5605e9632552e2f1700d6fa";243,28;"B";"BRA";41933480;818;"2010-01-18";"2010-06-04";"2010";"01"
"1cbe97db41045ccb803f1e503b605e78";216,312;"B";"BRA";0;177;"2010-01-18";"2010-05-31";"2010";"01"
"1cbe97db41045ccb803f1e503b605e78";216,312;"B";"BRA";41933480;818;"2010-01-18";"2010-05-31";"2010";"01"
"1cbe97db41045ccb803f1e503b605e78";216,312;"B";"BRA";42682740;251;"2010-01-18";"2010-05-31";"2010";"01"
"1f8e6521db0aa423a36ac5d348dadeb7";78,432;"B";"BRA";0;999;"2010-01-18";"2010-06-07";"2010";"01"
"6eda0049b297405645f3710296e6270e";340,192;"A";"BRA";6324322;234;"2010-01-18";"2010-05-31";"2010";"01"
"6eda0049b297405645f3710296e6270e";340,192;"A";"BRA";0;177;"2010-01-18";"2010-05-31";"2010";"01"
"2c3d0246539f14c6118b58dade3647e7";260,552;"A";"BRA";0;177;"2010-01-18";"2010-05-26";"2010";"01"
"2c3d0246539f14c6118b58dade3647e7";260,552;"A";"BRA";6324322;234;"2010-01-18";"2010-05-26";"2010";"01"
"c0b90d2bb269e00e40d0e5090fe18bf7";251,28;"A";"BRA";0;177;"2010-01-18";"2010-05-26";"2010";"01"
"8c4a997fe5b0668c3d99494081593cf1";474,808;"A";"BRA";42211706;512;"2010-01-18";"2010-06-07";"2010";"01"
"8c4a997fe5b0668c3d99494081593cf1";474,808;"A";"BRA";42493304;362;"2010-01-18";"2010-06-07";"2010";"01"
"7e2e33e5435c9a583248529c1671727c";219,744;"A";"BRA";0;999;"2010-01-18";"2010-05-29";"2010";"01"
"be923dead0bbcecbb570c321c41ac48f";480,552;"A";"BRA";0;177;"2010-01-18";"2010-06-04";"2010";"01"
"845e5375f5cf35633660428686c8cc53";10,784;"B";"BRA";0;999;"2010-01-18";"2010-05-19";"2010";"01"
"eaa97dfcbd144e853d3eb8366c409adb";71,424;"B";"BRA";0;999;"2010-01-18";"2010-06-14";"2010";"01"
"4b9a75aa52791826aae5a465bc0521aa";116,08;"B";"BRA";41036178;251;"2010-01-18";"2010-06-07";"2010";"01"
"2229fa824aedb04573a37e33276862e1";10,976;"B";"BRA";0;999;"2010-01-18";"2010-05-19";"2010";"01"
"fef25693b2f36e20ee31048df55ec0a8";193,28;"B";"BRA";0;177;"2010-01-19";"2010-06-02";"2010";"01"
"3106ba4faec36a29ccf970682b2cc928";56;"B";"BRA";0;999;"2010-01-19";"2010-05-24";"2010";"01"
"5291f995355ed4b4c3e3eeaa64a56ad4";218,768;"B";"BRA";42210892;514;"2010-01-19";"2010-06-22";"2010";"01"
"3e19981534db9ff487a0c1b459472ffe";230,44;"B";"BRA";0;177;"2010-01-19";"2010-06-02";"2010";"01"
"3e19981534db9ff487a0c1b459472ffe";230,44;"B";"BRA";41933480;818;"2010-01-19";"2010-06-02";"2010";"01"
"1949ff9d5ccb1192d32ecb72e2d7e05a";255,2;"B";"BRA";41933480;818;"2010-01-19";"2010-05-21";"2010";"01"
"1949ff9d5ccb1192d32ecb72e2d7e05a";255,2;"B";"BRA";0;177;"2010-01-19";"2010-05-21";"2010";"01"
"de59dc3fae939993750e7fd452f05133";248,744;"A";"BRA";0;999;"2010-01-19";"2010-05-20";"2010";"01"
"c5e3c8f749bc07d0e9e1bc7f6d572816";240,808;"A";"BRA";0;999;"2010-01-19";"2010-06-02";"2010";"01"
"e2d37a7aea8d002c6f56d3b8303d293a";495,336;"A";"BRA";0;177;"2010-01-19";"2010-06-16";"2010";"01"
"1c7003914bb017c9601d570139e76d9e";246,928;"A";"BRA";41139962;364;"2010-01-19";"2010-06-08";"2010";"01"
"1c7003914bb017c9601d570139e76d9e";228,848;"A";"BRA";0;177;"2010-01-19";"2010-06-01";"2010";"01"
"07e2c39774ee636487abd9f9bbcbc3e5";246,096;"A";"BRA";0;999;"2010-01-19";"2010-06-04";"2010";"01"
"c00562ecdf60788d4c43806171c238f7";486,144;"A";"BRA";0;177;"2010-01-19";"2010-06-02";"2010";"01"
"09adb3328421ef25aa3f38c5567d3872";239,24;"A";"BRA";0;177;"2010-01-19";"2010-05-31";"2010";"01"
"3394cb64ce12fdf84b95d84aaed60ef6";168,456;"A";"BRA";0;999;"2010-01-19";"2010-05-24";"2010";"01"
"d3b43d44c675a718c56b352c4aca67bb";243,312;"A";"BRA";0;177;"2010-01-19";"2010-05-25";"2010";"01"
"227a275934d90918ad1e10e31a6e7920";480,976;"A";"BRA";0;177;"2010-01-19";"2010-06-17";"2010";"01"
"61a8f03a30deb7ad70c088119e7a7ce5";484,776;"A";"BRA";0;177;"2010-01-19";"2010-05-28";"2010";"01"
"61a8f03a30deb7ad70c088119e7a7ce5";500,792;"A";"BRA";42211706;512;"2010-01-19";"2010-06-02";"2010";"01"
"f1a6fd3d68e92a4d2118cbbed0fdd1ed";244,64;"A";"BRA";0;177;"2010-01-19";"2010-05-27";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";481,072;"A";"BRA";0;177;"2010-01-19";"2010-06-02";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";556,264;"A";"BRA";42211706;512;"2010-01-19";"2010-06-18";"2010";"01"
"1e6aca253adbf1bef85897c8c93dc17f";262,96;"A";"BRA";41114296;874;"2010-01-19";"2010-05-31";"2010";"01"
"1e6aca253adbf1bef85897c8c93dc17f";262,96;"A";"BRA";0;999;"2010-01-19";"2010-05-31";"2010";"01"
"8b34ce8010a4cf62fd482fbf6dba853f";322,072;"A";"BRA";0;177;"2010-01-19";"2010-06-04";"2010";"01"
"8b34ce8010a4cf62fd482fbf6dba853f";322,072;"A";"BRA";41136792;563;"2010-01-19";"2010-06-04";"2010";"01"
"67a7a12bd248e112265e658d31fb9100";87,84;"B";"BRA";16582086;172;"2010-01-19";"2010-05-31";"2010";"01"
"a1a98279321ff56ab7620b2e38538b1d";213,408;"B";"BRA";41933480;818;"2010-01-20";"2010-05-20";"2010";"01"
"a1a98279321ff56ab7620b2e38538b1d";213,408;"B";"BRA";0;177;"2010-01-20";"2010-05-20";"2010";"01"
"a9f6e45e7bfc3171df994f8e9b391261";177,712;"B";"BRA";42210892;514;"2010-01-20";"2010-06-14";"2010";"01"
"66224119d2c9f45b8fcae8539e3d9d14";131,672;"B";"BRA";42210892;514;"2010-01-20";"2010-06-17";"2010";"01"
"66224119d2c9f45b8fcae8539e3d9d14";77,272;"B";"BRA";0;999;"2010-01-20";"2010-06-01";"2010";"01"
"867004a8cec02bae2536e1070bd78062";223,608;"B";"BRA";0;177;"2010-01-20";"2010-05-25";"2010";"01"
"097a31975e2fb84aa01808820daf9ce4";283,92;"B";"BRA";0;177;"2010-01-20";"2010-06-10";"2010";"01"
"097a31975e2fb84aa01808820daf9ce4";341,336;"B";"BRA";42210892;514;"2010-01-20";"2010-06-16";"2010";"01"
"097a31975e2fb84aa01808820daf9ce4";341,336;"B";"BRA";41933480;818;"2010-01-20";"2010-06-16";"2010";"01"
"3230fa44b91997878d450b940b4ac848";138,6;"B";"BRA";0;177;"2010-01-20";"2010-06-04";"2010";"01"
"3230fa44b91997878d450b940b4ac848";138,6;"B";"BRA";42210892;514;"2010-01-20";"2010-06-04";"2010";"01"
"3230fa44b91997878d450b940b4ac848";138,6;"B";"BRA";41933480;818;"2010-01-20";"2010-06-04";"2010";"01"
"6f508a01158b4b13f983a5e5bc40eb32";329,024;"A";"BRA";0;177;"2010-01-20";"2010-06-07";"2010";"01"
"d501e7d328db14ae9f4e68c99df6cdb0";239,224;"A";"BRA";0;177;"2010-01-20";"2010-06-08";"2010";"01"
"d501e7d328db14ae9f4e68c99df6cdb0";239,224;"A";"BRA";42211706;512;"2010-01-20";"2010-06-08";"2010";"01"
"a00d9c71c994e94c99040a27c3f39d4d";241,168;"A";"BRA";0;177;"2010-01-20";"2010-06-04";"2010";"01"
"9ffebdf1cf62a51d3e684bfbadca69ba";302;"A";"BRA";42020038;311;"2010-01-20";"2010-06-02";"2010";"01"
"9ffebdf1cf62a51d3e684bfbadca69ba";302;"A";"BRA";42020038;311;"2010-01-20";"2010-06-02";"2010";"01"
"8ace13b070e12edfe3dfac31e39a3a62";240,248;"A";"BRA";0;999;"2010-01-20";"2010-06-02";"2010";"01"
"03c3eec5b379cb9cf8794f366136d1c1";252,776;"A";"BRA";0;999;"2010-01-20";"2010-06-02";"2010";"01"
"427b1d8d696c02603ec5a57f24bea454";495,344;"A";"BRA";0;177;"2010-01-20";"2010-06-21";"2010";"01"
"0876d75e67e1f10378d24303e7f3f189";373,92;"A";"BRA";42964592;431;"2010-01-20";"2010-05-22";"2010";"01"
"81a743602ee56e1c0a98015c049bfa7b";241,704;"A";"BRA";0;177;"2010-01-20";"2010-05-26";"2010";"01"
"3dd71d0af11248cd8e47943edba9814e";252,08;"A";"BRA";0;999;"2010-01-20";"2010-06-15";"2010";"01"
"dd991b5b954e8bd574dd0e770ea07988";407,824;"B";"BRA";41933480;818;"2010-01-20";"2010-05-13";"2010";"01"
"dd991b5b954e8bd574dd0e770ea07988";407,824;"B";"BRA";0;177;"2010-01-20";"2010-05-13";"2010";"01"
"7362d7755d909ad065a12f6b1af28116";207,128;"B";"BRA";0;177;"2010-01-20";"2010-05-31";"2010";"01"
"1213416e3bca045f8243891e793c1091";190,648;"B";"BRA";0;177;"2010-01-20";"2010-06-01";"2010";"01"
"19ff42635e8982ca7dce34d3668d50a4";86,04;"B";"BRA";41933480;818;"2010-01-20";"2010-05-31";"2010";"01"
"5e36f514484d1cf801ffac88c6caa074";199,88;"B";"BRA";0;177;"2010-01-20";"2010-05-27";"2010";"01"
"5e36f514484d1cf801ffac88c6caa074";199,88;"B";"BRA";41933480;818;"2010-01-20";"2010-05-27";"2010";"01"
"82f7a6e535b791faa4927d61d860b3ce";412,648;"B";"BRA";0;177;"2010-01-20";"2010-06-10";"2010";"01"
"82f7a6e535b791faa4927d61d860b3ce";412,648;"B";"BRA";42210892;514;"2010-01-20";"2010-06-10";"2010";"01"
"82f7a6e535b791faa4927d61d860b3ce";327,056;"B";"BRA";41745250;432;"2010-01-20";"2010-05-21";"2010";"01"
"cc4b82e826b52ec41c810301548e8f48";1,16;"A";"PER";170204930;171;"2010-01-20";"2010-05-05";"2010";"01"
"298198f0c5245dc0469e1c9d783b87fc";7,792;"A";"PER";0;171;"2010-01-20";"2010-06-09";"2010";"01"
"b28eeab60cf0c9afc4f04fa12317e801";7,776;"A";"PER";0;171;"2010-01-20";"2010-05-21";"2010";"01"
"b28eeab60cf0c9afc4f04fa12317e801";7,776;"A";"PER";3188456;386;"2010-01-20";"2010-05-21";"2010";"01"
"e90a6ebc0e412bb3a41fff92ba85e823";85,448;"A";"PER";0;172;"2010-01-20";"2010-05-20";"2010";"01"
"35bb5b80d7b7636908797728fb0ea0ca";9,352;"A";"PER";0;171;"2010-01-20";"2010-05-10";"2010";"01"
"655c0fb0ec57223e63eee2dc35f38a90";1,336;"A";"PER";0;171;"2010-01-20";"2010-05-24";"2010";"01"
"3c90a0e84a471d8d986674dddacff612";82,912;"B";"BRA";0;999;"2010-01-21";"2010-06-11";"2010";"01"
"4e597a5573ddee2b3c1f06b0d0ceb97a";211,48;"B";"BRA";42210892;514;"2010-01-21";"2010-06-22";"2010";"01"
"4c899d833aef253222fc9826bb53124d";37,36;"B";"BRA";0;999;"2010-01-21";"2010-06-21";"2010";"01"
"dc11f85b7b7bd6648e275ad79abd658c";100,64;"B";"BRA";41698010;364;"2010-01-21";"2010-06-14";"2010";"01"
"7c6886092f0742e9538c17e9cf742960";36,704;"B";"BRA";41037792;212;"2010-01-21";"2010-06-04";"2010";"01"
"7c6886092f0742e9538c17e9cf742960";36,704;"B";"BRA";42210892;514;"2010-01-21";"2010-06-04";"2010";"01"
"018883bf84b8b857039a9f9580bf3e02";76;"B";"BRA";0;999;"2010-01-21";"2010-06-11";"2010";"01"
"2fda5a34e5b82b091a158cb63aec8dab";315,824;"A";"BRA";0;177;"2010-01-21";"2010-06-10";"2010";"01"
"2fda5a34e5b82b091a158cb63aec8dab";315,824;"A";"BRA";41133616;213;"2010-01-21";"2010-06-10";"2010";"01"
"cc6b99be043a7634f8a53defc1316705";521,4;"A";"BRA";0;177;"2010-01-21";"2010-05-26";"2010";"01"
"cc6b99be043a7634f8a53defc1316705";521,4;"A";"BRA";16378374;360;"2010-01-21";"2010-05-26";"2010";"01"
"2f61213a710ed9cd775420982fc626a0";248,16;"A";"BRA";0;177;"2010-01-21";"2010-06-11";"2010";"01"
"65d69d1fe5cb957238a86291152881e6";251,68;"A";"BRA";42211706;512;"2010-01-21";"2010-06-22";"2010";"01"
"3da736998fb07bbe7b98a8d873f9bb55";480,8;"A";"BRA";0;999;"2010-01-21";"2010-05-19";"2010";"01"
"9ed58ec54fb5efe8fdbe333f666b13d8";227,544;"A";"BRA";0;177;"2010-01-21";"2010-05-28";"2010";"01"
"4d6f781c6580f678e1561d3817c4b96c";242,52;"A";"BRA";0;177;"2010-01-21";"2010-06-01";"2010";"01"
"0cec8c0842ea86fedc6300d7a982fee3";87,944;"A";"BRA";0;999;"2010-01-21";"2010-04-29";"2010";"01"
"0cec8c0842ea86fedc6300d7a982fee3";162,568;"A";"BRA";0;999;"2010-01-21";"2010-06-09";"2010";"01"
"b60456b957a664acb05fc6bcce686f15";340,152;"A";"BRA";0;177;"2010-01-21";"2010-06-09";"2010";"01"
"c6aba9dd43b739ae9235f3480d843ecf";36,128;"A";"BRA";0;999;"2010-01-21";"2010-05-27";"2010";"01"
"c1178b153b16ea3dc4fa2bdea38ec4f9";85,576;"A";"BRA";0;999;"2010-01-21";"2010-06-09";"2010";"01"
"acd6acf3c2211169c808efabb7bdd041";314,368;"A";"BRA";0;177;"2010-01-21";"2010-06-18";"2010";"01"
"91f7cf399bbdc8ca7775b68fc9db0e74";152,952;"B";"BRA";42210892;514;"2010-01-22";"2010-06-16";"2010";"01"
"d69d874adcc95d29102e2995f6de6b30";243,688;"B";"BRA";42210892;514;"2010-01-22";"2010-06-15";"2010";"01"
"a0e9c408f303564bad1129e222b166eb";25,184;"B";"BRA";0;999;"2010-01-22";"2010-06-02";"2010";"01"
"a0e9c408f303564bad1129e222b166eb";25,184;"B";"BRA";42210892;514;"2010-01-22";"2010-06-02";"2010";"01"
"dbf606da5565142285dc90dcd64260cb";79,432;"B";"BRA";0;999;"2010-01-22";"2010-06-11";"2010";"01"
"93733d5b8881e172258bf6806941c0ae";104,784;"B";"BRA";42210892;514;"2010-01-22";"2010-06-16";"2010";"01"
"bf3e138c3fe61a6a74e23af0c6e17a11";141,96;"B";"BRA";42210892;514;"2010-01-22";"2010-06-23";"2010";"01"
"a147a9c549dda3bdd9d980871a50e79b";474,16;"A";"BRA";0;177;"2010-01-22";"2010-06-16";"2010";"01"
"2894c20253c377f30b5903aa78d42ba7";263,824;"A";"BRA";0;999;"2010-01-22";"2010-06-01";"2010";"01"
"49aa2b0a6bf6025205371083fca05667";471,984;"A";"BRA";42211706;512;"2010-01-22";"2010-06-22";"2010";"01"
"49aa2b0a6bf6025205371083fca05667";471,984;"A";"BRA";0;177;"2010-01-22";"2010-06-22";"2010";"01"
"2ae2316d9811c47ed235f177df960e24";238,192;"A";"BRA";0;999;"2010-01-22";"2010-05-21";"2010";"01"
"cfede607eaacb91a261156fd191d2746";490,872;"A";"BRA";42210892;514;"2010-01-22";"2010-06-16";"2010";"01"
"cfede607eaacb91a261156fd191d2746";490,872;"A";"BRA";0;177;"2010-01-22";"2010-06-16";"2010";"01"
"4a9ddbdc3451861519ea882646674023";383,184;"A";"BRA";42526448;373;"2010-01-22";"2010-05-24";"2010";"01"
"0326c307dc2344994ca2c94f50f2ba38";242,488;"A";"BRA";42211706;512;"2010-01-22";"2010-06-16";"2010";"01"
"0326c307dc2344994ca2c94f50f2ba38";242,488;"A";"BRA";0;999;"2010-01-22";"2010-06-16";"2010";"01"
"0df2ed827799ae215cd6546b190e3133";242,76;"A";"BRA";0;177;"2010-01-22";"2010-05-26";"2010";"01"
"9081922811a1d7fd2d90abd35b9764a2";263,128;"A";"BRA";0;999;"2010-01-22";"2010-05-24";"2010";"01"
"48096f66c99023dd07d55a671d91f29d";43,224;"A";"BRA";42020038;311;"2010-01-22";"2010-05-20";"2010";"01"
"f43682af9d7da35155b717d94058347b";194,128;"B";"BRA";0;177;"2010-01-22";"2010-06-04";"2010";"01"
"dbf80cbab388a03b8671db8f5b9eccac";16,136;"B";"BRA";42210892;514;"2010-01-25";"2010-06-16";"2010";"01"
"d0571f88284735048059015a3777f10e";0,888;"B";"BRA";42210892;514;"2010-01-25";"2010-06-14";"2010";"01"
"f0ea2afda3712165335eadd3b47cc752";77,4;"B";"BRA";0;999;"2010-01-25";"2010-05-21";"2010";"01"
"48581daba337c618ea54475f00017129";281,672;"B";"BRA";42210892;514;"2010-01-25";"2010-06-14";"2010";"01"
"48581daba337c618ea54475f00017129";237,6;"B";"BRA";0;999;"2010-01-25";"2010-06-01";"2010";"01"
"5908423011cb94cab05dbb13f0cbc806";242,264;"B";"BRA";0;177;"2010-01-25";"2010-06-09";"2010";"01"
"5908423011cb94cab05dbb13f0cbc806";242,264;"B";"BRA";42210892;514;"2010-01-25";"2010-06-09";"2010";"01"
"73480cb20e5cab43ba2262b0f6b29ae6";312,864;"A";"BRA";0;999;"2010-01-25";"2010-05-25";"2010";"01"
"e98945eda52b6ffd58346de873ca8890";242,72;"A";"BRA";0;177;"2010-01-25";"2010-05-31";"2010";"01"
"1d037dd0e1bf37e3feb1e83f585e187a";301,832;"A";"BRA";42211706;512;"2010-01-25";"2010-06-11";"2010";"01"
"1d037dd0e1bf37e3feb1e83f585e187a";250,192;"A";"BRA";0;999;"2010-01-25";"2010-05-26";"2010";"01"
"b6721ce42c8ba2a27af6df7615ce74d3";142,04;"A";"BRA";164229000;352;"2010-01-25";"2010-05-24";"2010";"01"
"05a7a739b72589aa521ed0b650c30247";253,184;"A";"BRA";0;177;"2010-01-25";"2010-06-15";"2010";"01"
"05a7a739b72589aa521ed0b650c30247";253,184;"A";"BRA";42211706;512;"2010-01-25";"2010-06-15";"2010";"01"
"ca5418aac917dd39ddb4ae36b7e740c7";480;"A";"BRA";0;177;"2010-01-25";"2010-06-17";"2010";"01"
"680e6118a5ecbfd18ea7177f4c93a3f4";239,576;"A";"BRA";42211706;512;"2010-01-25";"2010-06-17";"2010";"01"
"680e6118a5ecbfd18ea7177f4c93a3f4";239,576;"A";"BRA";0;177;"2010-01-25";"2010-06-17";"2010";"01"
"c893c780f76f7db396c678216a98da6a";475,328;"A";"BRA";0;177;"2010-01-25";"2010-06-02";"2010";"01"
"2f6890391807c2d52820301dfed2d231";180,624;"A";"BRA";170214128;371;"2010-01-25";"2010-05-13";"2010";"01"
"2f6890391807c2d52820301dfed2d231";254,728;"A";"BRA";0;177;"2010-01-25";"2010-06-08";"2010";"01"
"5cd97682ac5bc829908535cb82fba2a9";168,6;"A";"BRA";42211706;512;"2010-01-25";"2010-06-22";"2010";"01"
"dedf0110976203cd18f404b74a5b00fd";207,328;"A";"CHL";41517628;265;"2010-01-25";"2010-05-05";"2010";"01"
"3239be2abe3a82b05d11503ea853c8f5";46,048;"B";"BRA";42210892;514;"2010-01-26";"2010-06-16";"2010";"01"
"7ada45f9f36defde8d1dbc4191c5043a";4,016;"B";"BRA";0;999;"2010-01-26";"2010-06-09";"2010";"01"
"a5b2471a316b26d6fec59250f4e4f868";78,824;"B";"BRA";0;999;"2010-01-26";"2010-05-26";"2010";"01"
"01a450fb0a59a399659a261edd9bc90c";9,536;"B";"BRA";42210892;514;"2010-01-26";"2010-06-11";"2010";"01"
"92bcb1600b26e57b9ec63f6a8220483a";79,304;"B";"BRA";42210892;514;"2010-01-26";"2010-06-04";"2010";"01"
"0771ed8b16a9de9dcf68c293688e41ca";289,552;"B";"BRA";42210892;514;"2010-01-26";"2010-06-11";"2010";"01"
"72aea028970a23b6530c7faa987905e0";250,592;"B";"BRA";0;177;"2010-01-26";"2010-06-10";"2010";"01"
"b679c0da161d607a0d633961ebbe19ad";250,76;"B";"BRA";42210892;514;"2010-01-26";"2010-06-08";"2010";"01"
"b679c0da161d607a0d633961ebbe19ad";250,76;"B";"BRA";0;177;"2010-01-26";"2010-06-08";"2010";"01"
"8a2dc3c6cb64e0b25858543b94411449";244,8;"B";"BRA";0;177;"2010-01-26";"2010-05-29";"2010";"01"
"8a2dc3c6cb64e0b25858543b94411449";285,6;"B";"BRA";42210892;514;"2010-01-26";"2010-06-11";"2010";"01"
"3ff9152effdb0359ca01704a3e200310";27,992;"B";"BRA";42210892;514;"2010-01-26";"2010-06-08";"2010";"01"
"4f899a2aa68932ee44f842aef5aa0c18";501,048;"A";"BRA";0;177;"2010-01-26";"2010-06-16";"2010";"01"
"4a64d0e9cddaee314772168f85df0acb";638,48;"A";"BRA";0;177;"2010-01-26";"2010-06-05";"2010";"01"
"4a64d0e9cddaee314772168f85df0acb";663,896;"A";"BRA";170210782;810;"2010-01-26";"2010-06-07";"2010";"01"
"1967c1927e9c7b07f3fcb63ad6a0ea69";485,024;"A";"BRA";0;177;"2010-01-26";"2010-06-14";"2010";"01"
"1967c1927e9c7b07f3fcb63ad6a0ea69";485,024;"A";"BRA";42211706;512;"2010-01-26";"2010-06-14";"2010";"01"
"4a71586f33387814f53483000eaa14c8";316,728;"A";"BRA";41049168;413;"2010-01-26";"2010-06-11";"2010";"01"
"f33f1a213de66e8e3915b1f6600ba160";256,536;"A";"BRA";0;999;"2010-01-26";"2010-06-18";"2010";"01"
"5026f278a727409f11ffe8c55dfcf09e";712,832;"A";"BRA";42211706;512;"2010-01-26";"2010-06-21";"2010";"01"
"853dffe271b308cd231b7481db6a643f";37,632;"A";"BRA";42211706;512;"2010-01-26";"2010-06-07";"2010";"01"
"9a95b3449a26acd293b775bbbbbccf1d";255,824;"B";"BRA";0;177;"2010-01-26";"2010-06-21";"2010";"01"
"84df6b5eaab00eff2244d5bf972fba3c";210,4;"B";"BRA";42210892;514;"2010-01-27";"2010-06-16";"2010";"01"
"84df6b5eaab00eff2244d5bf972fba3c";210,4;"B";"BRA";0;177;"2010-01-27";"2010-06-16";"2010";"01"
"c031100e2c795bc14020c000acbf245c";460,816;"B";"BRA";41036178;251;"2010-01-27";"2010-06-02";"2010";"01"
"d031bfde8d17f9583336cc114b044755";314,432;"B";"BRA";42550048;363;"2010-01-27";"2010-05-19";"2010";"01"
"5037c556c04fa661545499beca4bd9a5";141,2;"B";"BRA";42210892;514;"2010-01-27";"2010-06-16";"2010";"01"
"27b44339d7b7c39a69c700576d4860ab";312,304;"B";"BRA";42210892;514;"2010-01-27";"2010-06-15";"2010";"01"
"27b44339d7b7c39a69c700576d4860ab";342,808;"B";"BRA";0;177;"2010-01-27";"2010-06-21";"2010";"01"
"be2d86758d91064e03e82e1d39c64f4f";283,976;"B";"BRA";0;999;"2010-01-27";"2010-06-10";"2010";"01"
"3a49981ec582001fd371b5a059eb654f";28,568;"B";"BRA";42210892;514;"2010-01-27";"2010-06-11";"2010";"01"
